70002|18879|11905|1165|10|2082|40|8328|9411|4770|8328|3279|9387|9492|1000|3466
44830|18962|15620|83|2|922|39.8|7612|8618|5081|7612|3473|9147|9815|895|1824
74129|18976|9035|590|12|2564|32.7|7250|7935|4606|7250|2947|9333|9643|1034|5071
19605|18985|15367|300|2|702|44.3|7606|7949|5285|7606|4142|9187|9798|1119|2439
43952|19050|14887|119|4|2924|38.5|7673|9004|4414|7673|2778|8894|10156|696|445
36066|19089|15378|410|19|2339|36.1|7348|7759|5221|7348|4013|9087|10002|1645|588
57078|19089|17300|113|5|335|41.1|7508|8191|4552|7508|3575|9824|9265|1113|582
62401|19096|18275|125|7|59|40.1|7870|8564|5141|7870|4017|9415|9681|1369|468
49058|19127|18300|57|2|52|40.5|7329|8316|5203|7329|4101|9382|9745|1301|430
97914|19205|11656|398|17|346|35.7|6067|6620|4010|6067|2874|10769|8436|930|6392
76541|19206|6989|620|264|5173|28.2|8190|10246|4614|8190|2784|9703|9503|850|5556
15801|19270|18641|177|4|86|43.5|8078|9247|5295|8078|4049|9300|9970|1142|186
8232|19292|2281|495|6|8660|33.9|6234|6791|4326|6234|2124|9276|10016|692|8019
18603|19320|18206|135|0|209|43.6|8215|9021|5182|8215|3778|9226|10094|988|520
32548|19343|13669|685|55|2700|42.3|8683|12276|4941|8683|3343|9654|9689|719|1590
28712|19347|17180|115|5|1051|49.7|8512|10759|5355|8512|4229|9135|10212|821|583
7407|19403|11957|2080|4|1019|39.5|7032|7385|5140|7032|3783|9271|10132|1316|4117
82501|19408|14470|63|7|57|36.1|7359|7991|4941|7359|3595|9741|9667|895|1439
46012|19414|17517|111|7|1029|40.2|7820|8805|5105|7820|3827|9270|10144|943|426
35055|19427|17383|147|3|151|39.2|8027|8991|5151|8027|3810|9305|10122|1266|1507
35235|19484|9439|218|3|9111|37.2|7917|8613|5249|7917|3585|8926|10558|1089|462
33901|19500|11248|210|10|4786|41.1|8476|11020|4195|8476|2521|9701|9799|686|2891
93210|19504|6771|461|42|1858|34.7|4317|4836|3217|4317|2181|12838|6666|907|10076
49735|19515|18670|86|11|70|42.3|7811|11071|5402|7811|4313|9574|9941|1325|255
80915|19519|13383|465|64|1304|33.1|7584|8066|5231|7584|3767|9611|9908|1169|3432
26501|19616|17304|252|17|1249|37.3|8158|8905|4617|8158|3373|10383|9233|899|377
74804|19631|14821|216|6|612|35.4|7386|7958|4974|7386|3760|9340|10291|1182|860
49783|19668|14619|161|14|119|37.1|8254|9445|4855|8254|3416|9691|9977|994|265
95949|19741|17628|170|18|75|50.7|8188|8938|5785|8188|4880|9774|9967|1122|1206
33541|19759|17436|224|9|702|59.2|8972|12695|5951|8972|5035|9839|9920|632|1166
13901|19773|17028|290|2|1257|41.1|8797|9685|4797|8797|3268|9684|10089|927|764
97058|19838|15409|172|135|92|40.1|7858|8508|5119|7858|3795|9772|10066|1110|3383
49091|19872|16146|175|1|202|36.8|7469|8794|5143|7469|3831|9665|10207|1308|2950
6488|19904|18462|531|4|166|49.9|8213|9091|5290|8213|4606|9300|10604|1448|523
49315|19915|18572|294|4|192|39.1|7184|7573|5591|7184|4937|9891|10024|1910|554
31548|20020|13828|399|42|4202|30.6|7251|8173|5408|7251|3971|9819|10201|1603|998
32960|20037|15060|393|17|1719|45.4|9173|11439|4730|9173|3135|9758|10279|750|2580
80222|20073|14578|664|14|1380|38.8|9597|10256|4431|9597|3120|9883|10190|938|2848
8028|20078|13645|555|10|4065|28.7|6637|7121|4322|6637|2965|9847|10231|978|1493
60430|20094|11233|281|1|6979|41.8|7844|8276|5355|7844|3803|9362|10732|1356|1199
84341|20109|16853|772|143|204|25.4|6756|7082|4940|6756|4105|10064|10045|1835|1690
49307|20112|18105|237|6|870|23.8|7013|7781|3729|7013|2677|10120|9992|777|409
61364|20133|17680|95|5|399|41.7|8293|9159|5320|8293|3883|9871|10262|1075|1694
36201|20156|10195|42|6|9218|38.2|8044|9535|5019|8044|2594|9691|10465|590|405
55744|20164|19162|88|5|85|44.5|8380|9867|5405|8380|4324|9944|10220|1187|204
98516|20166|14439|1853|209|816|39.3|7914|8481|5758|7914|4654|9782|10384|1392|1606
95521|20199|15684|477|37|387|27.6|8643|9068|3353|8643|2199|10105|10094|517|2199
48314|20245|16837|1575|1|797|41.4|7901|8423|5289|7901|4209|9802|10443|1421|556
43725|20357|19118|71|3|480|41.5|8514|9612|5454|8514|3858|9773|10584|1009|208
28501|20389|6083|91|8|13303|40.8|8696|10132|5209|8696|2563|9354|11035|554|692
18020|20447|16913|811|23|902|43.7|7549|7772|5739|7549|4858|9908|10539|1638|1571
14845|20453|18957|553|3|373|45.1|8501|8939|5655|8501|4511|9720|10733|1335|313
98371|20468|17096|589|74|324|41.4|8265|8867|5512|8265|4162|9998|10470|1266|1418
44131|20469|19443|456|0|139|48.6|8352|8657|6074|8352|5082|9933|10536|1395|268
12144|20555|17337|866|1|1147|39.8|8947|9474|5172|8947|3579|9869|10686|1004|728
33870|20601|13890|268|7|2606|49.1|8944|11499|5226|8944|3747|9993|10608|691|3537
21037|20618|18049|317|3|684|41.6|7843|8449|5610|7843|4508|10253|10365|1513|1122
49202|20661|16855|218|2|1839|35.2|9019|10272|4980|9019|2777|9792|10869|834|1051
25705|20711|18860|277|3|813|39.5|9163|9975|5710|9163|4107|9954|10757|1048|248
28786|20714|19169|89|6|270|46.9|9115|11492|5837|9115|4479|9871|10843|979|851
45440|20734|18506|504|5|867|42.3|9075|9748|5686|9075|4518|10017|10717|1343|432
3867|20758|19560|212|4|200|41.3|8721|9464|5451|8721|3974|10008|10750|1079|401
24701|20786|17437|66|0|2719|42.8|9068|10339|5711|9068|3956|9853|10933|984|161
5701|20802|19830|168|5|156|44.7|9287|10267|5115|9287|3620|9982|10820|897|296
35950|20826|14403|80|28|378|32.4|7440|8135|5332|7440|3849|10412|10414|1350|5588
80110|20867|13475|448|22|551|34.7|8776|9483|5005|8776|3167|10723|10144|895|5799
41071|20869|17973|167|7|1438|33.7|8818|9976|4652|8818|2614|10530|10339|688|703
43616|20873|18660|156|3|290|42.4|8416|8990|5737|8416|4405|10062|10811|1278|1503
37862|20934|18385|286|4|236|41|8477|13184|5552|8477|4097|10145|10789|1025|1720
47546|21009|19460|141|10|63|40.4|8262|8937|5683|8262|4683|10385|10624|1726|1200
47404|21026|18675|430|16|782|30.4|9084|9678|4523|9084|3222|10796|10230|910|636
33184|21075|1165|147|0|298|43.1|6502|6686|5396|6502|3652|10003|11072|1120|19692
58601|21078|19740|271|9|191|37.1|8759|9184|5285|8759|4281|10489|10589|1456|421
8057|21090|17384|1244|5|1332|43.4|7568|7983|5723|7568|4675|10049|11041|1938|734
79413|21187|13903|248|16|1255|34.9|8632|9211|5420|8632|3829|10216|10971|1179|5561
32763|21263|16400|263|4|1097|42.8|8997|10438|5642|8997|3941|10032|11231|1016|3213
46805|21306|16552|881|19|1850|34.1|9029|10114|4813|9029|2994|10174|11132|1041|1319
46580|21338|18500|156|7|254|38.1|8196|8987|5543|8196|4280|10507|10831|1442|2141
1720|21361|16175|3920|3|231|41.9|7962|8294|5799|7962|5070|10481|10880|2441|544
20151|21374|10561|5355|15|1413|36.5|6661|6828|5518|6661|4522|10708|10666|2152|3395
70471|21383|19227|451|16|473|41.8|8092|8583|5861|8092|4898|10263|11120|1999|969
27263|21414|16175|1367|4|1965|39.1|8563|9382|5881|8563|4186|10386|11028|1354|1491
45322|21447|18373|231|12|2085|41.4|8741|9277|6054|8741|4667|10176|11271|1473|260
35801|21509|18237|279|11|2026|44|9852|10973|5382|9852|4132|10593|10916|1158|474
80209|21526|18878|451|12|300|38.2|12143|13530|4404|12143|3645|10533|10993|960|1437
3801|21532|19382|729|6|363|40.6|10306|10947|4947|10306|3739|10451|11081|1012|581
7719|21538|18759|320|9|397|43.3|8826|10848|5378|8826|4227|10613|10925|1481|1828
99202|21580|16924|871|134|940|27.9|7426|8159|3778|7426|2179|10696|10884|698|1253
98406|21610|17301|810|101|1087|40.7|9562|10220|5176|9562|3775|10125|11485|1089|1112
29678|21676|16312|167|2|3918|38.7|8834|10477|5669|8834|3996|10613|11063|1102|839
53045|21686|18944|1727|9|312|46.8|8501|8994|6092|8501|5481|10280|11406|2007|436
78503|21706|1155|251|1|101|30.8|6279|7188|5028|6279|3460|10347|11359|1432|20195
33486|21720|16972|602|10|900|42.4|8876|9615|5655|8876|4334|10595|11125|1516|2939
93907|21726|9200|1523|85|369|37.5|7090|7512|5449|7090|4218|10897|10829|1427|9958
31906|21757|5899|135|25|14748|36.5|9408|10939|5597|9408|2543|9884|11873|669|650
45255|21775|20215|449|15|303|41.4|8788|9416|5946|8788|4719|10405|11370|1642|411
26062|21801|20362|103|7|778|45.9|9672|10532|6133|9672|4478|10366|11435|1137|215
32606|21833|15652|1452|13|2306|36.8|9601|10571|5533|9601|4241|10190|11643|1435|1982
40741|21875|21074|102|2|176|39.2|8682|9705|5999|8682|4481|10709|11166|1380|293
64155|21901|18345|417|25|1199|34.5|8189|8670|5975|8189|4752|10731|11170|1900|1411
12110|21908|18038|1555|0|1205|38.9|7672|7973|5095|7672|4005|10630|11278|1255|751
17036|21913|19284|1157|7|543|40.9|8726|9208|6213|8726|5118|10570|11343|1871|597
61081|21934|16727|156|1|528|40.4|8833|9616|5820|8833|4271|10632|11302|1280|4235
53027|22041|20726|134|7|132|39.8|8667|9189|6088|8667|5066|11005|11036|1822|793
30121|22078|16637|289|23|2788|35.2|8046|8974|5621|8046|4075|10883|11195|1394|1914
48420|22078|20621|58|4|370|41.8|8617|9284|6108|8617|4735|11002|11076|1294|582
32905|22084|15036|386|17|3404|44.9|10132|12204|5563|10132|3533|10365|11719|654|2815
61455|22086|18736|565|2|1618|24.3|8655|9476|3745|8655|2830|11120|10966|820|733
36867|22210|13234|189|29|7594|33.7|9299|10481|5935|9299|3377|10214|11996|988|757
48088|22255|19537|596|1|1443|43.4|9164|9569|6176|9164|4750|10679|11576|1413|368
40383|22408|19317|125|9|1125|40.9|8772|9545|6371|8772|5004|10849|11559|1642|1536
14216|22431|16313|329|11|3625|36.3|10811|11740|5170|10811|3190|10727|11704|871|1569
30141|22457|15493|221|12|5091|34.7|7802|8622|5995|7802|4413|10747|11710|1773|1199
29020|22463|13347|98|7|8076|43.6|9207|10948|6164|9207|4146|10527|11936|1054|730
44514|22472|21348|195|4|298|47.9|9513|10127|6457|9513|5241|10723|11749|1508|490
48080|22494|19607|325|3|1698|43.6|10508|11424|5775|10508|4039|10565|11929|1211|398
19607|22544|19186|363|0|920|43.1|9809|10383|5805|9809|4389|10620|11924|1149|1894
68803|22560|18849|267|24|270|39.6|9111|9613|5872|9111|4689|10921|11639|1659|2908
32401|22647|14200|442|4|6457|40.6|9636|11764|5522|9636|3195|10597|12050|725|944
49707|22701|21898|131|10|70|45.6|9971|12030|6162|9971|4738|11028|11673|1267|229
60108|22735|16767|2908|6|830|42.5|8897|9369|5988|8897|4810|10882|11853|1541|1945
60491|22743|20835|408|5|140|42.8|7597|7919|6373|7597|5742|11310|11433|2139|1116
28613|22759|17052|1389|7|1494|38.3|8840|9570|6207|8840|4674|11067|11692|1571|2412
63139|22789|19034|684|7|1837|35.9|11634|12843|4986|11634|3553|11406|11383|1003|750
29169|22845|14365|406|7|4152|37.4|10050|11454|5305|10050|3428|11099|11746|868|3618
1104|22865|8345|347|14|3107|35.7|8748|9381|5410|8748|2681|10859|12006|696|11132
27577|22911|13389|136|14|5150|37.3|8351|9197|5692|8351|3972|11441|11470|1342|3964
45331|22930|22102|117|3|156|43.4|9707|10619|6268|9707|4882|10996|11934|1362|276
33772|22981|20638|409|11|424|49|10705|12485|6164|10705|4675|10847|12134|1077|1152
44484|22991|19505|275|2|2424|43.9|9722|10929|6419|9722|4593|10917|12074|1227|379
4210|23045|21382|218|10|570|39.9|9971|11013|5815|9971|3979|11130|11915|1101|349
85621|23054|1157|131|5|85|34.2|7297|8065|5666|7297|3573|10664|12390|1437|21640
53545|23117|20772|215|9|613|38.3|9613|10484|6041|9613|4387|11396|11721|1305|1066
60706|23134|19445|1203|5|129|45.1|9130|9669|6103|9130|4628|10979|12155|1355|2142
56201|23173|17610|120|16|948|35.5|9031|9593|5621|9031|4278|11382|11791|1374|4205
88030|23222|8641|116|19|278|39.6|8932|10134|6024|8932|4250|11535|11687|1202|13952
23693|23292|16771|1904|26|2762|39.9|8404|8745|6735|8404|5609|11463|11829|2425|957
89801|23298|15538|271|18|204|32.1|8470|9177|5817|8470|4366|11937|11361|1772|5908
41501|23298|22383|205|8|248|39.5|9800|10869|6408|9800|4710|11342|11956|1457|228
14020|23306|20521|239|4|1258|41|9495|10303|5637|9495|3913|11428|11878|1057|758
89120|23311|12839|1347|226|1522|40.1|9183|10062|5608|9183|3785|11668|11643|1016|6666
95677|23333|18257|1018|64|316|39.2|9086|9568|6321|9086|4846|11364|11969|1634|2786
66604|23344|17653|198|15|2254|36.6|10450|11539|5467|10450|3640|11057|12287|1047|2254
19018|23360|18546|1134|1|2805|37.8|9771|10291|6031|9771|4100|11257|12103|1275|453
43920|23438|22048|89|9|619|41.9|9747|10847|6400|9747|4418|11306|12132|1170|188
81501|23465|18092|229|36|267|31|9590|10368|4505|9590|2905|12017|11448|881|4277
33607|23541|4255|330|13|7978|35.6|9552|11159|5414|9552|2686|11198|12343|657|11129
98532|23596|20712|275|36|176|39.4|8919|9580|6290|8919|4912|11839|11757|1492|1610
46563|23599|20511|118|2|148|38.6|8847|9787|6237|8847|4827|11646|11953|1663|2542
32168|23642|20718|253|1|1627|49.6|10722|12673|6598|10722|5009|11517|12125|969|646
16506|23720|22234|484|0|300|43.3|9911|10345|6504|9911|5154|11468|12252|1703|404
67502|23739|21715|170|5|290|46.4|10049|10546|6796|10049|5722|11186|12553|1651|1148
32757|23746|16798|395|11|3202|46|10073|12132|6414|10073|4862|11294|12452|1123|3049
46970|23766|21942|105|5|492|40|9589|11202|6452|9589|4779|11580|12186|1436|548
44857|23805|21575|89|4|352|38.7|9324|10206|6363|9324|4687|11535|12270|1472|1409
33189|23828|4985|471|20|4745|36|8134|8840|6093|8134|3943|11368|12460|1472|13548
45066|23839|21857|731|6|481|38.1|8229|8582|6788|8229|5919|11718|12121|2651|396
45133|23900|22705|81|3|467|40.6|9372|11168|6526|9372|4908|11628|12272|1325|203
56308|23961|23145|141|3|131|43.1|10357|12937|6532|10357|5463|11907|12054|1589|258
94402|23981|14587|4442|207|285|42.2|9422|9804|6485|9422|5380|11638|12343|1966|3513
64506|24030|20473|407|16|1746|38.6|8996|9627|5546|8996|4268|12366|11664|1293|948
67216|24041|14383|1481|34|1914|30.9|8992|9936|5942|8992|3725|11914|12127|1262|4852
43140|24066|20398|149|4|2776|38.9|7458|8189|5229|7458|3930|14256|9810|1174|322
37917|24072|18540|160|35|3445|38.9|11004|12807|5242|11004|3160|11758|12314|800|1229
25177|24084|22494|95|0|801|41.9|10284|11249|6649|10284|4792|11538|12546|1252|179
62864|24108|20599|212|7|2365|41.1|10318|11420|6447|10318|4642|11585|12523|1254|463
64151|24134|19364|591|121|2129|39.2|10308|11197|6429|10308|4885|11612|12522|1617|1287
7644|24136|12592|2069|15|1816|37.7|9471|10127|6112|9471|4019|11454|12682|1385|7360
34652|24147|20377|445|18|597|47.7|11300|14580|6273|11300|4453|11761|12386|874|2301
95503|24152|19134|898|77|251|41.7|9954|10555|6123|9954|4480|11876|12276|1127|2154
46304|24207|21761|357|3|292|39.4|9230|9933|6651|9230|5242|11913|12294|1897|1462
65616|24284|21364|239|25|324|39.8|9964|15673|6509|9964|4938|11694|12590|1395|1737
8050|24285|22178|346|8|255|44.1|9286|12729|6657|9286|5450|11690|12595|1766|1307
86401|24289|19984|352|90|235|43.9|9625|11365|6513|9625|4926|12116|12173|1199|2832
84117|24305|21095|728|114|281|38.4|10059|10722|6109|10059|4682|11520|12785|1557|1544
92225|24310|7271|327|37|3326|37.9|5747|8288|4069|5747|2601|16065|8245|955|12936
29576|24446|22524|168|43|874|55.1|11526|18716|7476|11526|6236|11658|12788|885|539
37388|24494|21710|260|12|1368|41.3|10009|11097|6903|10009|5039|11744|12750|1439|640
82801|24546|22834|180|22|104|40.9|10414|11281|6364|10414|5012|12250|12296|1467|889
45236|24552|19084|1153|13|3274|41.8|11364|12260|6295|11364|4640|11610|12942|1366|535
32789|24557|19792|567|3|2110|42.6|10576|11972|5822|10576|4540|11763|12794|1425|1713
43214|24650|21925|468|4|1211|41.9|12258|13169|5880|12258|4668|11742|12908|1173|501
28144|24734|11508|360|9|10859|37.5|9429|11233|5859|9429|3336|12059|12675|877|1513
28152|24735|17834|143|6|5607|38.4|9684|10811|6812|9684|4743|11881|12854|1368|769
14043|24742|23483|226|2|354|43.9|10948|11475|6647|10948|4934|11856|12886|1330|395
96732|24816|2002|13980|2669|92|38.1|6990|7638|5220|6990|3541|12002|12814|1176|2315
97005|24906|14031|1444|119|736|33.3|10348|10955|5588|10348|3624|12407|12499|1328|7653
68137|24921|21846|555|31|625|36.8|10106|10541|6648|10106|5041|12008|12913|1689|1382
97321|24928|21814|396|35|119|40|9710|10382|6828|9710|5476|12346|12582|1692|1773
13069|24931|23682|93|4|176|38.2|9683|10482|6518|9683|4516|12322|12609|1317|559
91504|24939|13906|3349|28|529|38.6|9180|9702|6431|9180|4761|12006|12933|1734|6423
48328|24960|19905|383|7|1882|37.8|10800|11807|6219|10800|4181|12104|12856|1357|2169
32819|24976|15435|2022|55|3193|40.6|9400|13788|6763|9400|5128|12192|12784|1609|3651
48329|25009|22450|335|3|530|40.8|9723|10331|6958|9723|5467|12311|12698|1830|1231
46545|25082|20216|682|46|2145|35.6|11261|12655|6042|11261|4001|11727|13355|1169|1367
37801|25124|23155|263|8|556|39.8|10216|11064|7152|10216|5311|12092|13032|1621|741
53222|25165|17072|744|15|5571|36.9|11132|11748|6470|11132|4409|11581|13584|1481|999
20770|25173|6079|2250|31|12757|33.6|10653|11407|5925|10653|3206|11666|13507|1141|3541
21114|25225|19594|1152|30|2563|35.2|9552|9857|6735|9552|5186|12221|13004|2157|1192
35611|25251|17739|158|21|4363|38.6|10482|12037|6753|10482|4729|12155|13096|1423|2409
33770|25281|20579|611|65|1247|46.2|12055|14697|6254|12055|4344|12103|13178|976|2250
17201|25293|18980|317|11|2034|38.8|10421|11323|6209|10421|4359|11810|13483|1243|3388
31707|25299|10265|341|18|13884|34.4|11171|12219|6406|11171|3597|11416|13883|888|536
47303|25365|21171|163|8|2815|28.5|10469|11740|5230|10469|3505|12337|13028|941|538
7801|25386|7997|972|9|1628|35.9|8133|8495|5779|8133|3864|13048|12338|1500|14818
48316|25404|23524|571|7|401|42.2|9701|10331|7159|9701|6083|12522|12882|2118|473
2145|25439|13815|2201|13|2659|33|9955|10520|5288|9955|3281|12936|12503|990|4897
27012|25461|21921|726|4|1464|42.2|9928|10731|7449|9928|6241|12340|13121|2299|1033
37303|25461|22398|279|7|1294|40.4|10267|11380|6959|10267|5212|12217|13244|1534|966
23834|25612|18372|769|13|4824|40|10217|10934|6985|10217|4836|12026|13586|1482|1053
16510|25625|21541|236|9|2480|39.7|9792|10299|7047|9792|5186|12782|12843|1527|985
12306|25636|23085|304|21|786|41.6|10744|11533|6971|10744|5016|12462|13174|1414|817
54751|25642|23711|941|9|186|27.7|9329|10150|5160|9329|4141|12833|12809|1286|349
29617|25685|16177|321|4|3484|36.4|10046|11375|6717|10046|4584|12398|13287|1366|5331
58503|25734|24391|193|9|106|37.5|10381|10872|7183|10381|6172|12433|13301|2368|267
37716|25749|24535|99|6|377|42.7|10617|11459|7315|10617|5498|12570|13179|1488|328
74006|25750|20541|467|11|481|43.6|10901|11719|7372|10901|6049|12243|13507|1781|1254
53406|25845|20005|557|4|2792|43.2|10930|11577|7159|10930|5550|12181|13664|1576|2055
84078|25851|22862|152|55|105|28.9|8448|9548|6526|8448|5339|13206|12645|2502|1990
57104|25901|19114|489|28|2116|33.2|10979|12105|5082|10979|2997|13998|11903|933|1747
19053|25966|22852|825|6|1142|42.3|9751|10086|7219|9751|5697|12804|13162|1772|809
33709|26023|20276|1261|39|1393|47.7|11884|14296|6409|11884|4232|12476|13547|911|2498
4330|26086|24518|323|14|209|43.1|11467|12740|6452|11467|4682|12835|13251|1174|390
29649|26235|17783|417|8|6956|36.2|10385|11427|6736|10385|4744|11851|14384|1404|778
55811|26246|24510|384|5|292|39.2|10055|10650|6238|10055|5118|12467|13779|1500|337
4901|26248|24654|240|9|219|40.1|10802|11921|6249|10802|4393|12451|13797|1117|475
2721|26290|21229|759|5|1227|36.5|11237|12538|6681|11237|3924|12482|13808|1095|2312
45431|26315|21538|1513|15|1410|33|11055|12286|6884|11055|5181|13034|13281|1793|1079
55904|26332|19447|1149|7|2680|35|10038|10657|6382|10038|4631|13388|12944|1416|2333
7675|26339|20521|2899|0|614|43.3|9797|10159|7167|9797|6123|12699|13640|2354|2032
10541|26339|22760|454|1|438|41.5|8907|9425|7107|8907|5984|13053|13286|2266|2472
7652|26342|17626|5869|13|374|46.3|8630|8915|6940|8630|5904|12825|13517|2150|1913
68901|26354|22867|422|15|242|37|10577|11340|6534|10577|5001|13051|13303|1581|2471
70123|26475|21469|506|10|2682|43.1|11970|13148|6997|11970|5173|12696|13779|1487|1453
12804|26540|25321|246|7|207|44.4|10930|11902|7382|10930|5810|12706|13834|1760|463
51106|26544|23250|320|12|302|34.8|10483|11008|6816|10483|5174|12848|13696|1648|1924
74105|26547|19499|280|10|2167|39.6|12901|14622|6602|12901|4581|12712|13835|1309|2075
60538|26619|16952|648|9|1908|32.1|8842|9324|6812|8842|5402|13081|13538|2568|6722
1906|26660|23885|712|3|552|43.9|10329|10786|7153|10329|5470|12706|13954|1596|1073
80907|26758|20693|569|39|806|40.7|12490|13535|6509|12490|4599|13200|13558|1214|3777
32809|26773|8286|974|68|4651|34.2|9201|10467|6340|9201|3808|13612|13161|1328|12909
49015|26782|21655|1085|16|1714|38.5|11170|12315|7156|11170|5105|12672|14110|1607|1456
59404|26867|24306|229|17|167|41.7|10627|11142|7637|10627|6125|13482|13385|1839|678
30720|26895|16389|767|14|1190|35.4|9804|11319|6624|9804|4838|13247|13648|1805|8202
18052|26902|21023|1123|5|1531|41.6|11108|11699|7181|11108|5435|12796|14106|1742|2859
42431|26916|22966|200|18|2584|40.2|11160|12321|7334|11160|5358|12926|13990|1542|532
12205|26977|22480|1449|6|1579|43.6|11663|12204|7190|11663|5251|12804|14173|1485|994
29577|26996|17741|439|79|3902|37.9|11762|20986|6362|11762|4085|13714|13282|989|4029
37055|27024|23532|162|14|1508|37.9|10580|11508|7236|10580|5078|12996|14028|1673|1203
28734|27040|24211|192|4|397|46.7|11526|16958|7662|11526|6033|13138|13902|1405|1889
22150|27105|10264|6415|15|2463|38|9092|9489|6086|9092|4652|13486|13619|1799|7181
6705|27122|14093|670|6|4637|36|10888|11721|6729|10888|3841|12787|14335|1072|7257
32177|27132|18085|179|11|7453|38.4|10295|11743|7057|10295|4536|13074|14058|1224|1073
93280|27152|4105|194|13|1968|28.3|5570|6012|4736|5570|3186|16585|10567|1640|20733
31794|27153|14010|354|8|9963|35|10389|11539|7018|10389|4353|12882|14271|1321|2558
11901|27172|15964|310|31|3835|40|9677|11250|6147|9677|4326|14118|13054|1055|6557
46750|27221|26117|133|8|121|38.1|10315|11482|7192|10315|5614|13249|13972|1752|504
53144|27256|18926|527|13|2803|32.8|9921|10560|6554|9921|4565|13570|13686|1634|4370
64119|27341|22665|595|89|1352|38.8|11104|11880|7444|11104|5598|13344|13997|1753|1867
41018|27345|23976|200|39|1213|34.3|10533|11347|7068|10533|4862|13349|13996|1677|1297
49525|27383|24657|547|12|852|38.7|10545|11192|7312|10545|5863|13128|14255|2045|708
68164|27387|22438|775|6|2248|33.3|11204|11865|7074|11204|5535|13250|14137|2196|1335
97062|27434|20418|962|247|334|35.2|10475|11033|7166|10475|5533|13483|13951|2207|4576
97420|27473|23230|335|71|136|44.7|11802|12905|7182|11802|5298|13587|13886|1149|1768
60527|27486|19834|3202|2|2372|44.7|11219|12151|7510|11219|6069|13072|14414|1809|1623
52806|27503|21344|670|10|3187|36|11171|11803|7295|11171|5205|13210|14293|1645|1512
55118|27548|21085|548|12|1233|43|11753|12638|7135|11753|5449|13178|14370|1605|4079
95969|27549|24188|352|32|122|50.4|12475|13621|7452|12475|5590|13122|14427|1095|1903
18901|27598|25588|439|17|555|44.6|10812|11351|6641|10812|5622|13299|14299|1815|667
61614|27628|22154|1486|9|2651|42|12799|13929|7191|12799|5655|13115|14513|1610|751
48135|27665|24960|234|4|924|39.9|10874|11596|7381|10874|5245|13576|14089|1718|903
88011|27698|15174|750|32|653|40.3|12048|13263|7366|12048|5790|13323|14375|1577|10577
44515|27766|24609|179|7|1827|42.3|12193|13320|7371|12193|5201|13121|14645|1441|750
45750|27785|26636|259|5|235|42.8|11518|12614|7268|11518|5560|13339|14446|1446|248
22601|27813|19161|635|5|3004|34.8|11216|12521|6361|11216|4329|13669|14144|1355|4363
47421|27831|26764|176|10|131|41.9|11504|12857|7667|11504|6019|13574|14257|1809|367
95603|27844|23345|530|24|212|46|11401|12243|7176|11401|5533|13482|14362|1521|2720
32221|27918|16922|1392|21|7077|36.1|9674|10491|7529|9674|5621|13519|14399|2000|1952
73703|27951|24126|412|204|614|40.6|11980|12927|7797|11980|6378|13516|14435|1975|1352
82901|27971|22098|263|32|367|31.7|10498|11943|7113|10498|5334|14624|13347|1976|4645
17257|27996|25884|279|3|834|29|9896|10635|6292|9896|5096|13765|14231|1765|622
40503|28003|24058|1267|6|921|37.2|12264|13196|7106|12264|5492|13827|14176|1723|1303
1757|28061|23162|681|6|611|39.1|10894|11436|7405|10894|5742|13971|14090|1984|2315
31093|28087|13008|473|82|11889|34.6|11036|12662|7254|11036|4153|13334|14753|1159|2060
23518|28095|16623|1374|37|6862|36.1|11448|12581|7309|11448|4910|13876|14219|1385|2275
55128|28113|22124|2269|8|1664|37.8|11229|11690|7322|11229|5367|13505|14608|1853|1349
54304|28153|23439|970|16|591|38.8|12474|13146|7246|12474|5143|13653|14500|1495|1334
24541|28221|16180|233|6|10665|42.7|12312|14651|7438|12312|4612|13193|15028|1077|819
93618|28262|4465|555|17|183|27.7|7399|7808|6217|7399|4290|14523|13739|2023|22966
17268|28285|26351|223|3|563|39.9|11335|12283|7886|11335|6152|13765|14520|1855|739
15146|28323|22286|1669|11|3317|45.9|12577|13458|7740|12577|5975|13371|14952|1666|425
61109|28333|19179|1051|15|3071|36.2|11082|12056|7351|11082|5137|14230|14103|1542|4452
58701|28368|25547|205|15|507|37.7|12718|13381|7230|12718|5586|13995|14373|1743|641
93420|28413|22170|893|22|218|47|11428|12444|7878|11428|6498|13809|14604|1759|4302
15010|28425|25262|144|7|2088|43.5|11611|12787|7553|11611|5636|13607|14818|1542|293
15650|28432|27521|203|5|233|44.2|11636|12619|7531|11636|5855|13837|14595|1630|214
16335|28445|26421|251|5|901|40.4|11812|13013|7163|11812|5266|13668|14777|1402|353
20745|28451|1310|1293|16|22718|35.4|11025|12165|6903|11025|3093|13233|15218|762|2781
85053|28480|19833|617|46|1214|35|10854|11898|7093|10854|4577|14379|14101|1490|5812
33026|28498|14158|1053|9|3507|42.2|11162|11963|7946|11162|5707|13000|15498|1922|9411
31021|28549|14927|437|0|12164|38|11062|12471|7572|11062|4841|13366|15183|1482|683
61108|28550|20511|1043|14|2475|40.4|11658|12465|7436|11658|5470|13852|14698|1548|4000
18301|28561|18673|814|14|4516|34.7|9521|11168|6558|9521|4856|13682|14879|1689|4180
83651|28611|20448|223|80|181|32.3|10294|11318|7097|10294|5233|13919|14692|1938|7012
10598|28647|24223|1330|5|675|43.9|10293|10644|7934|10293|6912|13868|14779|2646|2118
